Race1_Beta	Race2_Beta	Sex_Beta	Age_Beta	Smoker_Beta	Insurace_Beta	Gestational_Beta	Z_Beta	Inflammation_Beta	Power_raceRace1	Power_raceRace2	Power_sex	Power_age	Power_smoke	Power_insurance	Power_gest	Power_zscore	Power_inflame
0.3	0.5	0.5	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.653036666666666	0.72094	0.972434999999999	0.98461	0.36735	0.953889999999999	0.42823	0.21881	0.0603333333333334
0.5	0.5	0.5	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.94166	0.71849	0.976274999999999	0.99244	0.40336	0.956389999999999	0.45205	0.22298	0.06079
0.2	0.7	0.5	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.427713333333334	0.888836666666666	0.983253333333333	0.962	0.38994	0.962449999999999	0.45697	0.22638	0.0620233333333333
0.3	0.7	0.5	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.66107	0.8925	0.981473333333333	0.97755	0.40205	0.961739999999999	0.44949	0.22274	0.0628333333333333
0.5	0.7	0.5	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.949299999999999	0.87511	0.980493333333333	0.99243	0.430166666666667	0.96605	0.46057	0.25231	0.06442
0.2	0.3	0.7	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.40047	0.28968	0.97147	0.92017	0.32128	0.895200000000001	0.37906	0.19811	0.0597333333333333
0.3	0.3	0.7	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.60414	0.28584	0.980739999999999	0.92802	0.31053	0.89636	0.38099	0.21295	0.0583933333333334
0.5	0.3	0.7	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.9232	0.30292	0.98239	0.96043	0.31965	0.90477	0.40186	0.22745	0.0591533333333334
0.2	0.5	0.7	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.37872	0.67177	0.977399999999999	0.95187	0.33736	0.92799	0.36284	0.19788	0.0618233333333334
0.3	0.5	0.7	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.61314	0.6845	0.982589999999999	0.96783	0.33268	0.93222	0.37912	0.20499	0.0606133333333334
0.5	0.5	0.7	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.912889999999999	0.69519	0.98134	0.98405	0.35564	0.93527	0.39151	0.20547	0.0603933333333334
0.2	0.7	0.7	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.409933333333334	0.861956666666666	0.98259	0.96856	0.360826666666666	0.94565	0.39091	0.20031	0.0615133333333333
0.3	0.7	0.7	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.62205	0.864126666666666	0.98349	0.98411	0.370466666666667	0.94644	0.40335	0.21805	0.0612633333333333
0.5	0.7	0.7	-0.1	0.3	0.4	-0.01	-0.05	-0.03	0.925979999999999	0.844949999999999	0.98749	0.99195	0.394013333333333	0.949	0.42426	0.2163	0.0621833333333333
0.2	0.3	0.3	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.4216175	0.30767	0.80629	0.26292	0.61795	0.91276	0.40945	0.20738	0.06166
0.3	0.3	0.3	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.6309575	0.30996	0.80286	0.2636	0.62154	0.91606	0.41004	0.213436666666667	0.06164
0.5	0.3	0.3	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.9064975	0.32434	0.82148	0.28917	0.64418	0.9207	0.42913	0.227646666666667	0.06238
0.2	0.5	0.3	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.4233075	0.70321	0.81784	0.27843	0.65393	0.949049999999999	0.4413	0.22218	0.06266
0.3	0.5	0.3	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.6627075	0.71365	0.80949	0.29936	0.6784	0.952659999999999	0.44406	0.2218	0.06212
0.5	0.5	0.3	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.9386375	0.70135	0.82214	0.30413	0.68411	0.954959999999999	0.46929	0.24749	0.06288
0.2	0.7	0.3	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.442020833333334	0.898299999999999	0.8464	0.29959	0.7307	0.959899999999999	0.45376	0.27439	0.06454
0.3	0.7	0.3	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.6831075	0.901879999999999	0.8487	0.31928	0.75614	0.961099999999999	0.47223	0.26789	0.06506
0.5	0.7	0.3	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.9472675	0.88386	0.86775	0.34636	0.78168	0.96624	0.48452	0.28095	0.06625
0.2	0.3	0.5	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.40335	0.29334	0.96408	0.25379	0.63666	0.90339	0.39901	0.19279	0.0604533333333334
0.3	0.3	0.5	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.61144	0.28891	0.96836	0.25428	0.63662	0.90827	0.3943	0.198646666666667	0.0596433333333334
0.5	0.3	0.5	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.90362	0.29839	0.972520000000001	0.29986	0.65596	0.9033	0.41366	0.222026666666667	0.0593066666666667
0.2	0.5	0.5	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.40182	0.6955	0.972089999999999	0.26842	0.66153	0.943689999999999	0.41094	0.21487	0.0609966666666667
0.3	0.5	0.5	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.63962	0.6791	0.97958	0.2695	0.66817	0.939109999999999	0.39406	0.22084	0.0607433333333334
0.5	0.5	0.5	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.92992	0.69587	0.977335	0.32015	0.68692	0.949129999999999	0.41956	0.22978	0.0607566666666667
0.2	0.7	0.5	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.426043333333334	0.880126666666666	0.984769999999999	0.32512	0.70102125	0.955549999999999	0.43332	0.24674	0.0620766666666667
0.3	0.7	0.5	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.65775	0.878409999999999	0.992299999999999	0.34713	0.71437125	0.953039999999999	0.42042	0.23081	0.0628566666666667
0.5	0.7	0.5	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.93503	0.85487	0.99068	0.33725	0.71544	0.959399999999999	0.44577	0.24741	0.0644266666666667
0.2	0.3	0.7	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.38582	0.27152	0.97424	0.24151	0.63005	0.87695	0.37603	0.18235	0.0597533333333333
0.3	0.3	0.7	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.55037	0.26295	0.9888	0.2581	0.61739	0.87432	0.37205	0.187336666666667	0.0578033333333334
0.5	0.3	0.7	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.89243	0.2724	0.97785	0.28452	0.644420000000001	0.88931	0.37408	0.213396666666667	0.0583133333333333
0.2	0.5	0.7	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.37194	0.63532	0.97509	0.26076	0.65314	0.90918	0.38154	0.21136	0.0602783333333334
0.3	0.5	0.7	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.584903333333333	0.63221	0.98689	0.27168	0.64912	0.91445	0.38886	0.21737	0.0592483333333334
0.5	0.5	0.7	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.894020000000001	0.64339	0.98701	0.29678	0.67102	0.92181	0.4079	0.22068	0.0596516666666667
0.2	0.7	0.7	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.403673333333334	0.838316666666666	0.98547	0.3078	0.68272	0.938179999999999	0.37939	0.23401	0.0616683333333333
0.3	0.7	0.7	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.609716666666667	0.821286666666666	0.99239	0.30758	0.68322	0.937479999999999	0.40056	0.21848	0.0615583333333334
0.5	0.7	0.7	-0.01	0.5	0.4	-0.01	-0.05	-0.03	0.91524	0.834839999999999	0.9921	0.34615	0.69812	0.94067	0.40413	0.22	0.0626183333333333
0.2	0.3	0.3	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.4225375	0.30714	0.80143	0.91109	0.61551	0.913090000000001	0.40986	0.19583	0.0613
0.3	0.3	0.3	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.632347499999999	0.31048	0.80307	0.92884	0.62042	0.91609	0.40501	0.189126666666667	0.06178
0.5	0.3	0.3	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.908317500000001	0.33379	0.8231	0.96004	0.64409	0.92205	0.424	0.206596666666667	0.06274
0.2	0.5	0.3	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.4141375	0.70764	0.813919999999999	0.95426	0.65222	0.950299999999999	0.43691	0.20606	0.06153
0.3	0.5	0.3	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.6562975	0.7067	0.813439999999999	0.95414	0.66345	0.951709999999999	0.44312	0.20063	0.06176
0.5	0.5	0.3	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.9374675	0.70595	0.82383	0.98444	0.68462	0.954979999999999	0.47496	0.2251	0.06254
0.2	0.7	0.3	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.439730833333334	0.886089999999999	0.85147	0.94023	0.71053	0.960989999999999	0.43791	0.24135	0.06217
0.3	0.7	0.3	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.6786175	0.894569999999999	0.84848	0.95409	0.74539	0.962249999999999	0.47121	0.23739	0.06537
0.5	0.7	0.3	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.9439775	0.876009999999999	0.86515	0.96194	0.76054	0.96431	0.48458	0.25359	0.06568
0.2	0.3	0.5	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.40478	0.29754	0.96643	0.910946666666667	0.62937	0.90492	0.39356	0.19946	0.0595533333333334
0.3	0.3	0.5	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.60643	0.29318	0.97504	0.91895	0.63344	0.90283	0.39082	0.194026666666667	0.0591033333333334
0.5	0.3	0.5	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.968	0.302	0.992	1	0.728	0.896	0.334	0.134	0.056
0.2	0.5	0.5	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.395180000000001	0.6902	0.98034	0.9518	0.66367	0.938719999999999	0.37975	0.21288	0.0611033333333334
0.3	0.5	0.5	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.62244	0.68668	0.98657	0.95178	0.64739	0.939669999999999	0.38415	0.20063	0.0608633333333334
0.5	0.5	0.5	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.92376	0.69482	0.98347	0.9836	0.67986	0.947699999999999	0.4069	0.21048	0.0610966666666667
0.2	0.7	0.5	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.421623333333334	0.880646666666666	0.99096	0.9688	0.70675125	0.955869999999999	0.42707	0.21895	0.0615066666666667
0.3	0.7	0.5	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.64759	0.877109999999999	0.9907	0.97651	0.70742125	0.956909999999999	0.43253	0.20342	0.0622766666666667
0.5	0.7	0.5	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.941	0.85241	0.992219999999999	0.96943	0.71263	0.95702	0.43284	0.20153	0.0637433333333334
0.2	0.3	0.7	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.37157	0.26652	0.98246	0.91053	0.62159	0.87083	0.35767	0.18729	0.0584633333333334
0.3	0.3	0.7	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.55003	0.26872	0.98716	0.91823	0.61989	0.87363	0.36399	0.194376666666667	0.0572733333333334
0.5	0.3	0.7	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.85782	0.28087	0.98212	0.94289	0.63066	0.88837	0.36898	0.204056666666667	0.0584033333333333
0.2	0.5	0.7	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.35771	0.63667	0.98275	0.93465	0.65474	0.90974	0.36929	0.20003	0.0596633333333334
0.3	0.5	0.7	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.567723333333333	0.63614	0.9936	0.95097	0.65811	0.91149	0.39409	0.20206	0.0599583333333334
0.5	0.5	0.7	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.895340000000001	0.65329	0.99412	0.97519	0.67585	0.920039999999999	0.40228	0.18984	0.0600283333333334
0.2	0.7	0.7	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.398633333333334	0.840966666666666	0.99402	0.96024	0.69486	0.93511	0.37702	0.20986	0.0604583333333333
0.3	0.7	0.7	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.597666666666667	0.830666666666666	0.9961	0.96759	0.68952	0.92853	0.39624	0.19341	0.0610283333333334
0.5	0.7	0.7	-0.05	0.5	0.4	-0.01	-0.05	-0.03	0.90653	0.831969999999999	0.9966	0.98354	0.69684	0.93008	0.39023	0.19366	0.0627283333333334
0.2	0.3	0.3	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.4194175	0.30712	0.79966	0.92753	0.61377	0.912400000000001	0.40996	0.21684	0.06113
0.3	0.3	0.3	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.6316975	0.31312	0.79784	0.94431	0.61956	0.91639	0.4138	0.208906666666667	0.06143
0.5	0.3	0.3	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.9039575	0.33628	0.80759	0.97645	0.63347	0.92304	0.41307	0.226026666666667	0.06214
0.2	0.5	0.3	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.4162375	0.70667	0.81433	0.9692	0.65126	0.949359999999999	0.43679	0.21239	0.06157
0.3	0.5	0.3	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.6558575	0.71716	0.8088	0.96127	0.67401	0.953819999999999	0.4467	0.21343	0.06137
0.5	0.5	0.3	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.9371075	0.70685	0.82231	0.97686	0.68005	0.954839999999999	0.47855	0.23919	0.06234
0.2	0.7	0.3	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.442940833333334	0.884376666666666	0.85222	0.93983	0.71087	0.960749999999999	0.45612	0.26392	0.0633
0.3	0.7	0.3	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.6771975	0.894889999999999	0.84647	0.95413	0.74734	0.961119999999999	0.48079	0.25034	0.06552
0.5	0.7	0.3	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.9448175	0.87977	0.86482	0.96954	0.7638	0.96476	0.50106	0.25362	0.06562
0.2	0.3	0.5	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.4118	0.29951	0.96297	0.92738	0.63026	0.90441	0.3932	0.21389	0.0592333333333334
0.3	0.3	0.5	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.61095	0.29618	0.97295	0.94347	0.63277	0.9074	0.39391	0.215196666666667	0.0590233333333334
0.5	0.3	0.5	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.89651	0.31365	0.9737	0.96767	0.654640000000001	0.905570000000001	0.41194	0.229956666666667	0.0588666666666667
0.2	0.5	0.5	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.393270000000001	0.69061	0.97831	0.984	0.66414	0.93724	0.3711	0.2185	0.0609833333333334
0.3	0.5	0.5	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.62075	0.68658	0.9877	0.98411	0.6493	0.937149999999999	0.38847	0.19604	0.0607333333333334
0.5	0.5	0.5	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.92393	0.69481	0.98349	0.992	0.68112	0.946459999999999	0.4118	0.21854	0.0611766666666667
0.2	0.7	0.5	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.416553333333334	0.872376666666666	0.98859	0.97693	0.70000125	0.955239999999999	0.42924	0.23197	0.0606566666666667
0.3	0.7	0.5	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.64126	0.862516666666666	0.99232	0.98463	0.71263125	0.954069999999999	0.41661	0.21848	0.0621266666666667
0.5	0.7	0.5	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.94121	0.85092	0.99259	0.96946	0.71481	0.95624	0.44596	0.22338	0.0638133333333334
0.2	0.3	0.7	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.39584	0.27511	0.97515	0.91933	0.63216	0.88041	0.36313	0.1919	0.0588233333333334
0.3	0.3	0.7	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.55614	0.27077	0.98154	0.9269	0.62912	0.88041	0.35212	0.196026666666667	0.0572833333333334
0.5	0.3	0.7	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.87053	0.28263	0.98242	0.95153	0.640460000000001	0.88672	0.37196	0.211776666666667	0.0587433333333334
0.2	0.5	0.7	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.36463	0.64431	0.9809	0.95919	0.65629	0.910209999999999	0.37492	0.19321	0.0598733333333334
0.3	0.5	0.7	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.567073333333333	0.64037	0.993779999999999	0.96742	0.66009	0.91173	0.40068	0.19629	0.0594683333333334
0.5	0.5	0.7	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.894450000000001	0.66222	0.99082	0.97554	0.67779	0.92076	0.40384	0.1922	0.0597783333333334
0.2	0.7	0.7	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.396973333333334	0.838826666666666	0.99238	0.97655	0.69974	0.93352	0.37825	0.22124	0.0604083333333333
0.3	0.7	0.7	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.597726666666667	0.836826666666666	0.99627	0.98411	0.68942	0.92817	0.4024	0.20588	0.0607183333333334
0.5	0.7	0.7	-0.1	0.5	0.4	-0.01	-0.05	-0.03	0.91197	0.83032	0.99682	0.992	0.70739	0.92747	0.40118	0.19828	0.0634083333333333
0.2	0.3	0.3	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.44401	0.35333	0.79037	0.2736	0.24414	0.97933	0.406540000000001	0.21419	0.06139
0.3	0.3	0.3	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.660534166666667	0.36092	0.78769	0.26043	0.24274	0.98302	0.40115	0.2238	0.06147
0.5	0.3	0.3	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.9339675	0.36475	0.8082	0.26918	0.26414	0.98431	0.41382	0.21865	0.0616
0.2	0.5	0.3	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.4174275	0.74014	0.8069	0.30166	0.25906	0.989733333333333	0.4228	0.24132	0.06156
0.3	0.5	0.3	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.659204166666667	0.7475	0.80612	0.29962	0.26202	0.990123333333333	0.4212	0.25003	0.0614
0.5	0.5	0.3	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.9415575	0.736650000000001	0.83077	0.27889	0.28363	0.990603333333333	0.45034	0.27213	0.06069
0.2	0.7	0.3	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.4285475	0.929066666666667	0.860259999999999	0.29683	0.30986	0.992813333333333	0.44343	0.25476	0.06331
0.3	0.7	0.3	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.673354166666667	0.92541	0.866299999999999	0.29954	0.30521	0.992383333333333	0.44603	0.26628	0.06361
0.5	0.7	0.3	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.9423675	0.90414	0.87911	0.29497	0.33288	0.9932	0.46767	0.27992	0.06452
0.2	0.3	0.5	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.41755	0.336855	0.96348	0.27382	0.23965	0.973019999999999	0.38489	0.21099	0.06102
0.3	0.3	0.5	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.636276666666667	0.33775	0.96631	0.2538	0.24188	0.97757	0.39011	0.21317	0.06019
0.5	0.3	0.5	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.92578	0.34376	0.971	0.28775	0.26266	0.98051	0.41749	0.21868	0.06018
0.2	0.5	0.5	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.40441	0.73164	0.975369999999999	0.29933	0.25503	0.986483333333333	0.40519	0.2169	0.0604
0.3	0.5	0.5	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.639376666666667	0.72639	0.9825	0.29902	0.23469	0.988833333333333	0.41039	0.22883	0.05978
0.5	0.5	0.5	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.938039999999999	0.73671	0.982869999999999	0.31399	0.25363	0.989493333333333	0.43147	0.23557	0.05902
0.2	0.7	0.5	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.41637	0.928726666666666	0.98938	0.30277	0.25919	0.989813333333333	0.44664	0.23169	0.06089
0.3	0.7	0.5	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.646826666666667	0.926389999999999	0.98686	0.32245	0.26094	0.991423333333333	0.43117	0.22673	0.06122
0.5	0.7	0.5	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.941569999999999	0.902099999999999	0.989589999999999	0.31166	0.27701	0.992273333333333	0.44753	0.24847	0.06169
0.2	0.3	0.7	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.41017	0.31903	0.97252	0.25745	0.2359	0.96314	0.36607	0.19732	0.05914
0.3	0.3	0.7	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.608626666666667	0.29999	0.97748	0.26054	0.23352	0.96657	0.36472	0.22971	0.05802
0.5	0.3	0.7	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.92217	0.31999	0.9802	0.27803	0.2281	0.9679	0.39332	0.21833	0.05928
0.2	0.5	0.7	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.378	0.68863	0.982839999999999	0.28014	0.22386	0.979479999999999	0.38017	0.22903	0.06076
0.3	0.5	0.7	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.59595	0.68857	0.98448	0.28085	0.22102	0.97927	0.37975	0.24055	0.06043
0.5	0.5	0.7	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.921609999999999	0.69625	0.98642	0.28364	0.24725	0.98191	0.40853	0.23857	0.05983
0.2	0.7	0.7	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.39716	0.898953333333333	0.98532	0.30627	0.23609	0.98491	0.39885	0.20985	0.06217
0.3	0.7	0.7	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.60018	0.895673333333333	0.98729	0.30475	0.23806	0.98514	0.40018	0.22268	0.06164
0.5	0.7	0.7	-0.01	0.2	0.5	-0.01	-0.05	-0.03	0.937719999999999	0.875106666666667	0.99336	0.31149	0.25979	0.98686	0.42577	0.2202	0.06153
0.2	0.3	0.3	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.45324	0.35193	0.780380000000001	0.97568	0.24063	0.98024	0.40421	0.19553	0.06067
0.3	0.3	0.3	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.670764166666667	0.35968	0.776770000000001	0.98432	0.24048	0.98229	0.42024	0.1758	0.06125
0.5	0.3	0.3	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.940207499999999	0.36795	0.79972	0.99156	0.26296	0.98415	0.42351	0.19164	0.06099
0.2	0.5	0.3	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.4185375	0.74577	0.80413	0.99223	0.25679	0.989553333333333	0.42812	0.21977	0.06114
0.3	0.5	0.3	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.658474166666667	0.74715	0.80237	0.99235	0.26895	0.990693333333333	0.43026	0.22227	0.06104
0.5	0.5	0.3	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.9431975	0.74173	0.82699	0.99231	0.28543	0.990463333333333	0.45918	0.23648	0.06067
0.2	0.7	0.3	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.4371575	0.935096666666667	0.861459999999999	0.98521	0.30477	0.993673333333333	0.44093	0.23511	0.06285
0.3	0.7	0.3	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.672584166666667	0.92886	0.862589999999999	0.99295	0.30738	0.993073333333333	0.44921	0.23513	0.06288
0.5	0.7	0.3	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.947659999999999	0.90263	0.87596	0.99997	0.32929	0.993209999999999	0.45811	0.23868	0.06281
0.2	0.3	0.5	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.42779	0.338845	0.96724	0.983526666666667	0.23864	0.97647	0.38721	0.19285	0.06067
0.3	0.3	0.5	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.641936666666667	0.33651	0.96831	0.98334	0.24222	0.97776	0.3961	0.19252	0.0604
0.5	0.3	0.5	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.939629999999999	0.34343	0.96846	0.99155	0.26238	0.98079	0.42088	0.19112	0.05997
0.2	0.5	0.5	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.40552	0.73413	0.97176	0.99226	0.25788	0.986123333333333	0.40987	0.19541	0.06041
0.3	0.5	0.5	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.6332	0.73808	0.98081	0.99233	0.23232	0.988213333333333	0.40728	0.19671	0.05982
0.5	0.5	0.5	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.944179999999999	0.73412	0.982999999999999	0.99231	0.2531	0.989343333333333	0.43047	0.20448	0.05901
0.2	0.7	0.5	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.42842	0.942636666666666	0.98721	0.99237	0.26409	0.990643333333333	0.44069	0.19968	0.06103
0.3	0.7	0.5	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.635076666666667	0.924756666666666	0.9851	0.99999	0.25222	0.991553333333334	0.41072	0.20116	0.0604575
0.5	0.7	0.5	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.940649999999999	0.8987	0.991379999999999	0.99995	0.28421	0.992603333333333	0.42746	0.20697	0.0601075
0.2	0.3	0.7	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.40813	0.30676	0.97213	0.95989	0.24876	0.9666	0.3571	0.19799	0.05871
0.3	0.3	0.7	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.612336666666667	0.29959	0.97921	0.95938	0.23387	0.96706	0.37643	0.20042	0.05866
0.5	0.3	0.7	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.927269999999999	0.31826	0.98207	0.98323	0.22791	0.96898	0.39519	0.18273	0.0595
0.2	0.5	0.7	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.38186	0.69072	0.98465	0.9998	0.22017	0.978269999999999	0.38048	0.19536	0.0605975
0.3	0.5	0.7	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.59786	0.69668	0.98633	0.99184	0.22624	0.9788	0.38785	0.20228	0.06006
0.5	0.5	0.7	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.929269999999999	0.68597	0.98888	0.99993	0.24104	0.9817	0.40989	0.1903	0.0591175
0.2	0.7	0.7	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.41116	0.896583333333333	0.9888	0.99234	0.25015	0.98355	0.40355	0.19773	0.06024
0.3	0.7	0.7	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.586903333333333	0.891993333333333	0.98716	0.99998	0.25299	0.98494	0.39532	0.18863	0.0602375
0.5	0.7	0.7	-0.05	0.2	0.5	-0.01	-0.05	-0.03	0.935499999999999	0.874556666666667	0.99348	0.99995	0.26644	0.98732	0.41377	0.18293	0.0607575
0.2	0.3	0.3	-0.1	0.2	0.5	-0.01	-0.05	-0.03	0.45622	0.35103	0.778530000000001	0.97579	0.2376	0.98001	0.40675	0.19517	0.06057
0.3	0.3	0.3	-0.1	0.2	0.5	-0.01	-0.05	-0.03	0.672604166666667	0.36003	0.776250000000001	0.98436	0.23292	0.98189	0.42491	0.18999	0.06103
0.5	0.3	0.3	-0.1	0.2	0.5	-0.01	-0.05	-0.03	0.9406075	0.36778	0.79571	0.99159	0.26353	0.98408	0.42873	0.20363	0.06019
